file_path,commit_sha,author,date_utc,commit_html_url,week_start,week_index
app/src/main/java/com/scottyab/rootbeer/sample/ui/RootItemAdapter.kt,52470e427026fda0b134e7680d8301636682deee,scottyab,2024-09-12 10:16:21+00:00,https://github.com/scottyab/rootbeer/commit/52470e427026fda0b134e7680d8301636682deee,2024-09-10,481
app/src/main/java/com/scottyab/rootbeer/sample/ui/RootItemAdapter.kt,4423a92931a31cd0b64c3872814b47a79c0fefc3,ArtsemKurantsou,2024-08-04 19:40:34+00:00,https://github.com/scottyab/rootbeer/commit/4423a92931a31cd0b64c3872814b47a79c0fefc3,2024-07-30,475
app/src/main/java/com/scottyab/rootbeer/sample/ui/RootItemAdapter.kt,3163211e242e6310117c5c92dfe4f0c6c7cc18b2,scottyab,2021-05-08 14:18:37+00:00,https://github.com/scottyab/rootbeer/commit/3163211e242e6310117c5c92dfe4f0c6c7cc18b2,2021-05-04,306
app/src/main/java/com/scottyab/rootbeer/sample/ui/RootedResultTextView.kt,52470e427026fda0b134e7680d8301636682deee,scottyab,2024-09-12 10:16:21+00:00,https://github.com/scottyab/rootbeer/commit/52470e427026fda0b134e7680d8301636682deee,2024-09-10,481
app/src/main/java/com/scottyab/rootbeer/sample/ui/RootedResultTextView.kt,3163211e242e6310117c5c92dfe4f0c6c7cc18b2,scottyab,2021-05-08 14:18:37+00:00,https://github.com/scottyab/rootbeer/commit/3163211e242e6310117c5c92dfe4f0c6c7cc18b2,2021-05-04,306
app/src/main/java/com/scottyab/rootbeer/sample/ui/ScopedActivity.kt,52470e427026fda0b134e7680d8301636682deee,scottyab,2024-09-12 10:16:21+00:00,https://github.com/scottyab/rootbeer/commit/52470e427026fda0b134e7680d8301636682deee,2024-09-10,481
app/src/main/java/com/scottyab/rootbeer/sample/ui/ScopedActivity.kt,3163211e242e6310117c5c92dfe4f0c6c7cc18b2,scottyab,2021-05-08 14:18:37+00:00,https://github.com/scottyab/rootbeer/commit/3163211e242e6310117c5c92dfe4f0c6c7cc18b2,2021-05-04,306
rootbeerlib/src/main/cpp/toolChecker.cpp,2fae04b08146f14f688f85bbe6113ee340a3c337,scottyab,2021-05-22 13:42:21+00:00,https://github.com/scottyab/rootbeer/commit/2fae04b08146f14f688f85bbe6113ee340a3c337,2021-05-18,308
rootbeerlib/src/main/cpp/toolChecker.h,2fae04b08146f14f688f85bbe6113ee340a3c337,scottyab,2021-05-22 13:42:21+00:00,https://github.com/scottyab/rootbeer/commit/2fae04b08146f14f688f85bbe6113ee340a3c337,2021-05-18,308
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,3163211e242e6310117c5c92dfe4f0c6c7cc18b2,scottyab,2021-05-08 14:18:37+00:00,https://github.com/scottyab/rootbeer/commit/3163211e242e6310117c5c92dfe4f0c6c7cc18b2,2021-05-04,306
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,b71502a78055e12227f83359cda7d51874e312de,Fi5t,2020-07-15 20:47:49+00:00,https://github.com/scottyab/rootbeer/commit/b71502a78055e12227f83359cda7d51874e312de,2020-07-14,264
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4dc3b789a6ef07fe1e50352739f9a41d0df750e1,mat,2020-01-30 13:09:02+00:00,https://github.com/scottyab/rootbeer/commit/4dc3b789a6ef07fe1e50352739f9a41d0df750e1,2020-01-28,240
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,d1b40829bf88d238dc0f83214c4208c7eef407ad,mat,2020-01-28 14:06:12+00:00,https://github.com/scottyab/rootbeer/commit/d1b40829bf88d238dc0f83214c4208c7eef407ad,2020-01-28,240
